worker_id,team_id,session,item_id,A,M,assistance_arm,difficulty,y_true,ai_confidence,ai_suggestion,human_decision,override,correct
37,12,10,s10_i34,0,kannada_voice,Calib,0.2545547026331352,1,0.5168522206626552,1,1,1,1
37,12,10,s10_i35,0,kannada_voice,Calib,0.2432645921015896,0,0.779995663200869,1,1,0,0
37,12,10,s10_i36,0,kannada_voice,Calib,0.41980967155296545,1,0.7369796199622428,1,1,1,1
37,12,10,s10_i37,0,kannada_voice,Calib,0.14885983374329337,0,0.9059839560349913,1,1,0,0
37,12,10,s10_i38,0,kannada_voice,Calib,0.7219483397181529,1,0.6071906294717063,1,1,0,1
37,12,10,s10_i39,0,kannada_voice,Calib,0.30997204916433824,1,0.8107908485179418,1,1,1,1
38,12,1,s1_i0,0,feature_2G,Counter,0.1427688020281744,0,0.6381441605397828,1,1,0,0
38,12,1,s1_i1,0,feature_2G,Counter,0.24976402762478558,1,0.7976367318579098,1,0,1,0
38,12,1,s1_i2,0,feature_2G,Counter,0.2450419307249135,0,0.6960447717282989,1,1,0,0
38,12,1,s1_i3,0,feature_2G,Counter,0.26848909382358865,1,0.8000691191497358,1,1,1,1
38,12,1,s1_i4,0,feature_2G,Counter,0.2871855183893612,1,0.780255816977455,1,1,0,1
38,12,1,s1_i5,0,feature_2G,Counter,0.2870751188774988,0,0.7930546532342283,1,1,1,0
38,12,1,s1_i6,0,feature_2G,Counter,0.3021685393268597,0,0.6252434556085881,1,1,0,0
38,12,1,s1_i7,0,feature_2G,Counter,0.4031029461270447,1,0.6390236356230433,1,0,1,0
38,12,1,s1_i8,0,feature_2G,Counter,0.30822005818478876,1,0.6938016590290453,1,1,0,1
38,12,1,s1_i9,0,feature_2G,Counter,0.3357489230715061,0,0.6822124569843235,1,1,1,0
38,12,1,s1_i10,0,feature_2G,Counter,0.27963671062511375,1,0.7151829453282418,1,1,0,1
38,12,1,s1_i11,0,feature_2G,Counter,0.2182437708136379,0,0.7626389676088952,1,1,0,0
38,12,1,s1_i12,0,feature_2G,Counter,0.34585634096971357,1,0.5332090557870983,1,0,1,0
38,12,1,s1_i13,0,feature_2G,Counter,0.1477056495244556,1,0.7038530459795509,1,1,0,1
38,12,1,s1_i14,0,feature_2G,Counter,0.4071473461153114,1,0.6603654078835305,1,1,0,1
38,12,1,s1_i15,0,feature_2G,Counter,0.22411339290879412,0,0.6847716551418495,1,1,1,0
38,12,1,s1_i16,0,feature_2G,Counter,0.488834373494588,1,0.6808052740330931,1,1,0,1
38,12,1,s1_i17,0,feature_2G,Counter,0.2829539589783602,1,0.679542742523159,1,1,1,1
38,12,1,s1_i18,0,feature_2G,Counter,0.39622858191328125,1,0.5594967417668429,1,1,0,1
38,12,1,s1_i19,0,feature_2G,Counter,0.4430089364763724,0,0.6538273969472145,1,1,0,0
38,12,1,s1_i20,0,feature_2G,Counter,0.2321867428827248,0,0.5530241053558081,1,0,1,1
38,12,1,s1_i21,0,feature_2G,Counter,0.283532780239505,1,0.7897960691005008,1,1,0,1
38,12,1,s1_i22,0,feature_2G,Counter,0.23125814336795084,1,0.73138331515202,1,1,1,1
38,12,1,s1_i23,0,feature_2G,Counter,0.15054988733657143,1,0.6688475863189131,1,0,1,0
38,12,1,s1_i24,0,feature_2G,Counter,0.16160127304350844,0,0.6991643454204878,1,1,1,0
38,12,1,s1_i25,0,feature_2G,Counter,0.31315688461204916,0,0.5671122794254553,1,1,0,0
38,12,1,s1_i26,0,feature_2G,Counter,0.4734699714385896,0,0.5456303884199188,1,0,1,1
38,12,1,s1_i27,0,feature_2G,Counter,0.48655047319969047,0,0.6739385904222582,1,1,1,0
38,12,1,s1_i28,0,feature_2G,Counter,0.551357204244299,1,0.6175196631647482,1,0,1,0
38,12,1,s1_i29,0,feature_2G,Counter,0.07156440212996848,0,0.7889798794755487,1,1,0,0
38,12,1,s1_i30,0,feature_2G,Counter,0.3303499760605016,0,0.6042082583071837,1,1,0,0
38,12,1,s1_i31,0,feature_2G,Counter,0.15449710087904742,1,0.7020882970790058,1,1,1,1
38,12,1,s1_i32,0,feature_2G,Counter,0.13415572127839315,0,0.6150750907341269,1,1,1,0
38,12,1,s1_i33,0,feature_2G,Counter,0.375542715852539,1,0.5826138271531983,1,1,0,1
38,12,1,s1_i34,0,feature_2G,Counter,0.7112220598243586,1,0.6226865113929936,1,1,0,1
38,12,1,s1_i35,0,feature_2G,Counter,0.30135833513612786,0,0.5774248100588169,1,1,1,0
38,12,1,s1_i36,0,feature_2G,Counter,0.353934639754829,1,0.5031538819903524,1,1,1,1
38,12,1,s1_i37,0,feature_2G,Counter,0.49825216600282407,0,0.6988394223629388,1,1,0,0
38,12,1,s1_i38,0,feature_2G,Counter,0.47900811182632713,1,0.583057872982362,1,1,0,1
38,12,1,s1_i39,0,feature_2G,Counter,0.15675490551227034,0,0.7024097109375353,1,1,0,0
38,12,2,s2_i0,0,feature_2G,Rationale,0.2693157949182959,0,0.6586188070683249,1,1,0,0
38,12,2,s2_i1,0,feature_2G,Rationale,0.2467993734406839,0,0.7918608638307334,1,1,0,0
38,12,2,s2_i2,0,feature_2G,Rationale,0.30535364223447437,0,0.7185587033122378,1,1,0,0
38,12,2,s2_i3,0,feature_2G,Rationale,0.13053690510791785,1,0.7915712220690695,1,1,0,1
38,12,2,s2_i4,0,feature_2G,Rationale,0.23555538703833379,1,0.6285251545643964,1,0,1,0
38,12,2,s2_i5,0,feature_2G,Rationale,0.3757369679527326,0,0.7564386049343825,1,0,1,1
38,12,2,s2_i6,0,feature_2G,Rationale,0.0939715111433366,1,0.7639116583441271,1,1,0,1
38,12,2,s2_i7,0,feature_2G,Rationale,0.3073995073271982,1,0.8082144822554781,1,1,1,1
38,12,2,s2_i8,0,feature_2G,Rationale,0.16244263355981356,1,0.5589776805540365,1,0,1,0
38,12,2,s2_i9,0,feature_2G,Rationale,0.2533494017722246,1,0.6774902491934128,1,1,0,1
38,12,2,s2_i10,0,feature_2G,Rationale,0.13108516652960292,0,0.6108433152764267,1,1,0,0
38,12,2,s2_i11,0,feature_2G,Rationale,0.20134948081381904,0,0.6551034864004349,1,0,1,1
38,12,2,s2_i12,0,feature_2G,Rationale,0.29021265930748674,1,0.6079321279688572,1,1,1,1
38,12,2,s2_i13,0,feature_2G,Rationale,0.0968137855969223,1,0.7878499449650342,1,1,0,1
38,12,2,s2_i14,0,feature_2G,Rationale,0.35712216630546334,1,0.4688896641843765,0,0,0,0
38,12,2,s2_i15,0,feature_2G,Rationale,0.23482551592299486,0,0.7173638067206141,1,1,1,0
38,12,2,s2_i16,0,feature_2G,Rationale,0.35150644904218487,1,0.6504155376704972,1,1,0,1
38,12,2,s2_i17,0,feature_2G,Rationale,0.23458459635102982,0,0.6590457746900451,1,1,0,0
38,12,2,s2_i18,0,feature_2G,Rationale,0.1354296448152688,0,0.683686578326984,1,1,1,0
38,12,2,s2_i19,0,feature_2G,Rationale,0.673043421415208,1,0.5349245624617665,1,1,0,1
38,12,2,s2_i20,0,feature_2G,Rationale,0.10624876791400396,1,0.646032940285951,1,1,0,1
38,12,2,s2_i21,0,feature_2G,Rationale,0.1429825245359713,0,0.7390107750936935,1,1,0,0
38,12,2,s2_i22,0,feature_2G,Rationale,0.48491119272930405,1,0.6625478392502782,1,1,1,1
38,12,2,s2_i23,0,feature_2G,Rationale,0.31255202616334316,1,0.655129478935503,1,1,1,1
38,12,2,s2_i24,0,feature_2G,Rationale,0.2310648886394033,1,0.5101150236696146,1,1,1,1
38,12,2,s2_i25,0,feature_2G,Rationale,0.24794435574448917,1,0.7304481853088816,1,1,1,1
38,12,2,s2_i26,0,feature_2G,Rationale,0.10638639132688098,0,0.6706657891155765,1,1,1,0
38,12,2,s2_i27,0,feature_2G,Rationale,0.29003379226854903,1,0.6336734352600546,1,1,0,1
38,12,2,s2_i28,0,feature_2G,Rationale,0.38613637838360365,0,0.8659685966907836,1,1,0,0
38,12,2,s2_i29,0,feature_2G,Rationale,0.44550366326896673,0,0.565857828977698,1,1,0,0
38,12,2,s2_i30,0,feature_2G,Rationale,0.3258109749157886,1,0.764812176772535,1,0,1,0
38,12,2,s2_i31,0,feature_2G,Rationale,0.24152091782497467,0,0.7906736014158198,1,1,1,0
38,12,2,s2_i32,0,feature_2G,Rationale,0.032698745107721826,0,0.6622893550027317,1,1,0,0
38,12,2,s2_i33,0,feature_2G,Rationale,0.27853975143579074,0,0.7745916121208514,1,1,0,0
38,12,2,s2_i34,0,feature_2G,Rationale,0.36217142987977685,0,0.6747975610062859,1,1,0,0
38,12,2,s2_i35,0,feature_2G,Rationale,0.10620116662083792,0,0.788301229774302,1,1,1,0
38,12,2,s2_i36,0,feature_2G,Rationale,0.1570881528560882,0,0.754490290558704,1,1,0,0
38,12,2,s2_i37,0,feature_2G,Rationale,0.5529953505060576,0,0.5590524842713043,1,1,0,0
38,12,2,s2_i38,0,feature_2G,Rationale,0.5122393409038133,0,0.5697265076768403,1,1,0,0
38,12,2,s2_i39,0,feature_2G,Rationale,0.49570029426196244,0,0.5954122945354595,1,1,0,0
38,12,3,s3_i0,0,feature_2G,Calib,0.2555973304949756,1,0.6708913895890175,1,1,1,1
38,12,3,s3_i1,0,feature_2G,Calib,0.12005257521857272,1,0.7697205223273095,1,1,0,1
38,12,3,s3_i2,0,feature_2G,Calib,0.14244581505338214,1,0.7366613269275275,1,1,0,1
38,12,3,s3_i3,0,feature_2G,Calib,0.3509256751904219,0,0.7583706850083656,1,1,1,0
38,12,3,s3_i4,0,feature_2G,Calib,0.15849815634778996,1,0.715387226168734,1,1,0,1
38,12,3,s3_i5,0,feature_2G,Calib,0.13992806771962196,0,0.7760374078707477,1,1,0,0
38,12,3,s3_i6,0,feature_2G,Calib,0.42152426857678926,1,0.7131415874493405,1,1,1,1
38,12,3,s3_i7,0,feature_2G,Calib,0.1915926752466323,1,0.6893511085533154,1,1,0,1
38,12,3,s3_i8,0,feature_2G,Calib,0.5405545983474459,1,0.6812845116091513,1,1,1,1
38,12,3,s3_i9,0,feature_2G,Calib,0.404169623435342,0,0.7578265917712187,1,1,0,0
38,12,3,s3_i10,0,feature_2G,Calib,0.36672538635070495,1,0.6326839734050975,1,1,1,1
38,12,3,s3_i11,0,feature_2G,Calib,0.20332975805564965,1,0.7655591078317268,1,1,1,1
38,12,3,s3_i12,0,feature_2G,Calib,0.05372282556126121,1,0.6279503021211118,1,1,0,1
38,12,3,s3_i13,0,feature_2G,Calib,0.28659650286869576,0,0.6737616877335065,1,1,1,0
38,12,3,s3_i14,0,feature_2G,Calib,0.2135306595707715,0,0.7251815425639673,1,1,0,0
38,12,3,s3_i15,0,feature_2G,Calib,0.26760793620287254,0,0.8361167174127037,1,0,1,1
38,12,3,s3_i16,0,feature_2G,Calib,0.34810015064748473,0,0.5795974085528071,1,1,0,0
38,12,3,s3_i17,0,feature_2G,Calib,0.30828800925708383,1,0.6376306875536206,1,1,0,1
38,12,3,s3_i18,0,feature_2G,Calib,0.329731876702749,1,0.5781242524158846,1,1,0,1
38,12,3,s3_i19,0,feature_2G,Calib,0.6004387738154147,1,0.6494619481309749,1,1,0,1
38,12,3,s3_i20,0,feature_2G,Calib,0.5010711239728878,0,0.5908011514155618,1,1,0,0
38,12,3,s3_i21,0,feature_2G,Calib,0.3753208063285527,1,0.6471294925792698,1,1,0,1
38,12,3,s3_i22,0,feature_2G,Calib,0.26102856881916386,0,0.5487364127054202,1,0,1,1
38,12,3,s3_i23,0,feature_2G,Calib,0.19834699394120447,0,0.7332694377092775,1,1,0,0
38,12,3,s3_i24,0,feature_2G,Calib,0.43756253016604363,0,0.6306900719955448,1,1,0,0
38,12,3,s3_i25,0,feature_2G,Calib,0.2615019537256357,0,0.743284703902584,1,1,0,0
38,12,3,s3_i26,0,feature_2G,Calib,0.3764849082159141,0,0.7107948441763627,1,1,0,0
38,12,3,s3_i27,0,feature_2G,Calib,0.18687689949274017,1,0.7146588691889916,1,1,0,1
38,12,3,s3_i28,0,feature_2G,Calib,0.2774212406325878,1,0.6440924869000146,1,1,0,1
38,12,3,s3_i29,0,feature_2G,Calib,0.33150471954863964,1,0.5519166665018392,1,1,0,1
38,12,3,s3_i30,0,feature_2G,Calib,0.3464631227994529,0,0.5819264786639358,1,0,1,1
38,12,3,s3_i31,0,feature_2G,Calib,0.24779229401771047,1,0.46338436950224504,0,1,1,1
38,12,3,s3_i32,0,feature_2G,Calib,0.3348653796434856,1,0.7363705954509803,1,1,0,1
38,12,3,s3_i33,0,feature_2G,Calib,0.22529683713216103,0,0.5857354714242757,1,1,0,0
38,12,3,s3_i34,0,feature_2G,Calib,0.31779601452289286,0,0.6930290917871544,1,1,0,0
38,12,3,s3_i35,0,feature_2G,Calib,0.3822141367385197,1,0.6809167331914908,1,1,1,1
38,12,3,s3_i36,0,feature_2G,Calib,0.5409038298956979,1,0.5350983446391876,1,1,1,1
38,12,3,s3_i37,0,feature_2G,Calib,0.13573394663816568,0,0.6349629291942693,1,1,0,0
38,12,3,s3_i38,0,feature_2G,Calib,0.29039264315812485,0,0.5924171279150664,1,1,1,0
38,12,3,s3_i39,0,feature_2G,Calib,0.6729658876752467,0,0.5772389224075827,1,1,0,0
38,12,4,s4_i0,0,feature_2G,None,0.2883104616608162,1,0.789022189722388,1,1,0,1
38,12,4,s4_i1,0,feature_2G,None,0.38895239750253463,0,0.5570043149685577,1,1,0,0
38,12,4,s4_i2,0,feature_2G,None,0.34012436949407393,1,0.7668973487092435,1,1,0,1
38,12,4,s4_i3,0,feature_2G,None,0.2578030510721208,0,0.726032532935619,1,1,1,0
38,12,4,s4_i4,0,feature_2G,None,0.049465389022180374,0,0.7920115205388969,1,1,1,0
38,12,4,s4_i5,0,feature_2G,None,0.6795436288152932,1,0.684947262172156,1,1,0,1
38,12,4,s4_i6,0,feature_2G,None,0.37179171516546866,0,0.693852403044984,1,1,0,0
38,12,4,s4_i7,0,feature_2G,None,0.3236974413395821,0,0.6361333836820253,1,1,0,0
38,12,4,s4_i8,0,feature_2G,None,0.23473533244081518,0,0.7795004243110933,1,1,0,0
38,12,4,s4_i9,0,feature_2G,None,0.08886798626836628,0,0.8369790681923723,1,1,0,0
38,12,4,s4_i10,0,feature_2G,None,0.22738262789727168,1,0.7906280215937727,1,1,0,1
38,12,4,s4_i11,0,feature_2G,None,0.13843159377572778,0,0.7451983015437326,1,1,0,0
38,12,4,s4_i12,0,feature_2G,None,0.2342303893313434,0,0.810811855543252,1,1,0,0
38,12,4,s4_i13,0,feature_2G,None,0.24444191027681508,0,0.7325162272305353,1,1,0,0
38,12,4,s4_i14,0,feature_2G,None,0.07716416928502877,0,0.7209166999550499,1,1,0,0
38,12,4,s4_i15,0,feature_2G,None,0.444054018861315,0,0.736908371490233,1,1,0,0
38,12,4,s4_i16,0,feature_2G,None,0.05470251962193274,0,0.7533973590738693,1,1,0,0
38,12,4,s4_i17,0,feature_2G,None,0.36935227433146706,0,0.6296624438451693,1,1,0,0
38,12,4,s4_i18,0,feature_2G,None,0.2476768391215228,1,0.7909314379104527,1,1,0,1
38,12,4,s4_i19,0,feature_2G,None,0.39944968046499624,1,0.7344588029990463,1,1,0,1
38,12,4,s4_i20,0,feature_2G,None,0.2443025913882154,0,0.5343588372571696,1,0,1,1
38,12,4,s4_i21,0,feature_2G,None,0.44176489337421626,0,0.6224192168065457,1,1,0,0
38,12,4,s4_i22,0,feature_2G,None,0.21410510981629807,0,0.8201888148726524,1,1,0,0
38,12,4,s4_i23,0,feature_2G,None,0.28955707875848213,1,0.6500693771676394,1,1,0,1
38,12,4,s4_i24,0,feature_2G,None,0.10165523395225373,0,0.669011715963829,1,1,0,0
38,12,4,s4_i25,0,feature_2G,None,0.15711528646534276,1,0.706246216837513,1,1,1,1
38,12,4,s4_i26,0,feature_2G,None,0.3822111618406502,0,0.564683568940332,1,0,1,1
38,12,4,s4_i27,0,feature_2G,None,0.1835779479406374,1,0.7328997823108921,1,1,1,1
38,12,4,s4_i28,0,feature_2G,None,0.3437382675951521,0,0.753445449113345,1,0,1,1
38,12,4,s4_i29,0,feature_2G,None,0.47203090756723226,1,0.643028302959019,1,1,0,1
38,12,4,s4_i30,0,feature_2G,None,0.20298790706129097,1,0.6012840602305067,1,1,0,1
38,12,4,s4_i31,0,feature_2G,None,0.561921519832655,0,0.6212006506605496,1,1,0,0
38,12,4,s4_i32,0,feature_2G,None,0.4639682113541385,1,0.6368755339231581,1,1,1,1
38,12,4,s4_i33,0,feature_2G,None,0.319194721211421,1,0.6741176273191777,1,1,0,1
38,12,4,s4_i34,0,feature_2G,None,0.3003669619725036,1,0.8248190252588548,1,1,0,1
38,12,4,s4_i35,0,feature_2G,None,0.12777354361167204,1,0.7476302005818114,1,1,0,1
38,12,4,s4_i36,0,feature_2G,None,0.2244317770329009,1,0.6803060732998681,1,1,0,1
38,12,4,s4_i37,0,feature_2G,None,0.14304407346793996,0,0.6284983879438307,1,1,0,0
38,12,4,s4_i38,0,feature_2G,None,0.14794133547462524,1,0.7839963962229911,1,1,1,1
38,12,4,s4_i39,0,feature_2G,None,0.6654231810718773,0,0.5919413565892666,1,0,1,1
38,12,5,s5_i0,0,feature_2G,Calib,0.23219887597310299,1,0.7120265769488562,1,1,0,1
38,12,5,s5_i1,0,feature_2G,Calib,0.3689355931737659,1,0.7581533247428828,1,0,1,0
38,12,5,s5_i2,0,feature_2G,Calib,0.14222820061030841,0,0.7237408696131928,1,0,1,1
38,12,5,s5_i3,0,feature_2G,Calib,0.2122984599652931,0,0.650820636229443,1,1,0,0
38,12,5,s5_i4,0,feature_2G,Calib,0.03405028364889233,0,0.7239292277337182,1,1,0,0
38,12,5,s5_i5,0,feature_2G,Calib,0.5407958432320913,0,0.6116128509891304,1,1,0,0
38,12,5,s5_i6,0,feature_2G,Calib,0.46249752404959754,0,0.5743899747391443,1,1,0,0
38,12,5,s5_i7,0,feature_2G,Calib,0.05974067666643446,1,0.7598884859101782,1,1,0,1
38,12,5,s5_i8,0,feature_2G,Calib,0.1956238216575647,1,0.8048610993289637,1,1,1,1
38,12,5,s5_i9,0,feature_2G,Calib,0.22464690721416136,0,0.7150052749696343,1,1,1,0
38,12,5,s5_i10,0,feature_2G,Calib,0.23072898013641127,1,0.6740186163461358,1,0,1,0
38,12,5,s5_i11,0,feature_2G,Calib,0.16414486435282266,0,0.7078883267105356,1,1,0,0
38,12,5,s5_i12,0,feature_2G,Calib,0.140426022195923,1,0.7891616271207602,1,0,1,0
38,12,5,s5_i13,0,feature_2G,Calib,0.2261701069848922,1,0.6530650981571928,1,0,1,0
38,12,5,s5_i14,0,feature_2G,Calib,0.1507132440006167,1,0.7437882073379617,1,1,0,1
38,12,5,s5_i15,0,feature_2G,Calib,0.13985701459848654,0,0.6454203854334003,1,1,0,0
38,12,5,s5_i16,0,feature_2G,Calib,0.23511548350804,1,0.6298663125853388,1,1,0,1
38,12,5,s5_i17,0,feature_2G,Calib,0.11498826864166616,1,0.8081394600171008,1,0,1,0
38,12,5,s5_i18,0,feature_2G,Calib,0.636962453455581,1,0.6991147955701187,1,1,0,1
38,12,5,s5_i19,0,feature_2G,Calib,0.3108326092964775,0,0.6856971498626252,1,1,0,0
38,12,5,s5_i20,0,feature_2G,Calib,0.20748549812023914,0,0.6769057052706942,1,1,0,0
38,12,5,s5_i21,0,feature_2G,Calib,0.29206748295353213,1,0.7031768065043218,1,1,0,1
38,12,5,s5_i22,0,feature_2G,Calib,0.27640459199470413,1,0.6398870410387592,1,1,0,1
38,12,5,s5_i23,0,feature_2G,Calib,0.4473488218856144,1,0.49020981396727087,0,1,1,1
38,12,5,s5_i24,0,feature_2G,Calib,0.25351233031083187,0,0.7784331872696378,1,1,0,0
38,12,5,s5_i25,0,feature_2G,Calib,0.4199996160626547,0,0.8375368641779981,1,1,0,0
38,12,5,s5_i26,0,feature_2G,Calib,0.35001606856172507,0,0.5791995845206394,1,1,0,0
38,12,5,s5_i27,0,feature_2G,Calib,0.5824557092987769,1,0.5781488770711118,1,1,0,1
38,12,5,s5_i28,0,feature_2G,Calib,0.6458999600885804,0,0.6412787939818779,1,1,0,0
38,12,5,s5_i29,0,feature_2G,Calib,0.078316947858196,1,0.7860691382025423,1,1,0,1
38,12,5,s5_i30,0,feature_2G,Calib,0.12032937545325646,1,0.7190380931049685,1,1,0,1
38,12,5,s5_i31,0,feature_2G,Calib,0.3229882902966657,0,0.6918107934919652,1,1,0,0
38,12,5,s5_i32,0,feature_2G,Calib,0.13664354308793708,0,0.6900896672001456,1,1,0,0
38,12,5,s5_i33,0,feature_2G,Calib,0.1528182156595958,0,0.7292983518959972,1,1,0,0
38,12,5,s5_i34,0,feature_2G,Calib,0.10356102595401868,0,0.7309203153093127,1,1,1,0
38,12,5,s5_i35,0,feature_2G,Calib,0.2336489655870088,1,0.7101379845132887,1,1,0,1
38,12,5,s5_i36,0,feature_2G,Calib,0.13239425842305058,0,0.6225951903617314,1,0,1,1
38,12,5,s5_i37,0,feature_2G,Calib,0.718073437359495,1,0.6991319323880156,1,1,0,1
38,12,5,s5_i38,0,feature_2G,Calib,0.051455910811509804,1,0.7471895778943087,1,0,1,0
38,12,5,s5_i39,0,feature_2G,Calib,0.2971757324731607,0,0.6760735249735536,1,1,0,0
38,12,6,s6_i0,0,feature_2G,Counter,0.47839621087554063,0,0.7897850602566765,1,1,1,0
38,12,6,s6_i1,0,feature_2G,Counter,0.2053579973406936,1,0.7188315854948975,1,1,0,1
38,12,6,s6_i2,0,feature_2G,Counter,0.18370008937553078,1,0.8154752820583151,1,1,0,1
38,12,6,s6_i3,0,feature_2G,Counter,0.161559475940544,1,0.7561810602647654,1,1,1,1
38,12,6,s6_i4,0,feature_2G,Counter,0.09671794789915492,0,0.7062130471102309,1,1,0,0
38,12,6,s6_i5,0,feature_2G,Counter,0.1654419469027296,1,0.8026693546214766,1,1,0,1
38,12,6,s6_i6,0,feature_2G,Counter,0.2141878961349219,1,0.6346304391546937,1,1,0,1
38,12,6,s6_i7,0,feature_2G,Counter,0.21506624552051704,0,0.7539432940046257,1,1,1,0
38,12,6,s6_i8,0,feature_2G,Counter,0.4538753665030677,1,0.69559818945754,1,1,0,1
38,12,6,s6_i9,0,feature_2G,Counter,0.11040836712461341,1,0.6576357583328661,1,0,1,0
38,12,6,s6_i10,0,feature_2G,Counter,0.4869543739541917,1,0.655354007720302,1,0,1,0
38,12,6,s6_i11,0,feature_2G,Counter,0.1722231159915052,0,0.725240508551499,1,1,0,0
38,12,6,s6_i12,0,feature_2G,Counter,0.29936072468528524,0,0.6062443353426145,1,1,0,0
38,12,6,s6_i13,0,feature_2G,Counter,0.29940099402008447,0,0.5383378435463327,1,1,0,0
38,12,6,s6_i14,0,feature_2G,Counter,0.5550239994696089,1,0.6493219663860833,1,1,0,1
38,12,6,s6_i15,0,feature_2G,Counter,0.4080524784177718,1,0.7070984728314932,1,1,1,1
38,12,6,s6_i16,0,feature_2G,Counter,0.4447001571230255,1,0.6464764077586854,1,0,1,0
38,12,6,s6_i17,0,feature_2G,Counter,0.6898545404970342,0,0.6220246768090878,1,1,1,0
38,12,6,s6_i18,0,feature_2G,Counter,0.19383455255893114,0,0.813452738859584,1,1,1,0
38,12,6,s6_i19,0,feature_2G,Counter,0.5367210112498749,1,0.6503682755681419,1,1,0,1
38,12,6,s6_i20,0,feature_2G,Counter,0.22922500326689108,1,0.5902133936665092,1,1,0,1
38,12,6,s6_i21,0,feature_2G,Counter,0.4473939737694701,1,0.6799922654262424,1,1,1,1
38,12,6,s6_i22,0,feature_2G,Counter,0.17609606258271815,1,0.7353060612770835,1,1,0,1
38,12,6,s6_i23,0,feature_2G,Counter,0.23408666564400285,0,0.47107853960271967,0,0,0,1
38,12,6,s6_i24,0,feature_2G,Counter,0.22160303406543896,1,0.7917775033541934,1,1,0,1
38,12,6,s6_i25,0,feature_2G,Counter,0.24625947963815267,1,0.6659933755830179,1,1,0,1
38,12,6,s6_i26,0,feature_2G,Counter,0.4322211371827607,1,0.6964584804320423,1,1,1,1
38,12,6,s6_i27,0,feature_2G,Counter,0.17621671324134916,1,0.8058150895758276,1,1,0,1
38,12,6,s6_i28,0,feature_2G,Counter,0.2579225003698601,1,0.5707375417561524,1,0,1,0
38,12,6,s6_i29,0,feature_2G,Counter,0.29185864646008974,0,0.5246599353919479,1,1,1,0
38,12,6,s6_i30,0,feature_2G,Counter,0.29607000430380714,1,0.8972325970345982,1,1,1,1
38,12,6,s6_i31,0,feature_2G,Counter,0.5347636800855717,1,0.7020050600283437,1,0,1,0
38,12,6,s6_i32,0,feature_2G,Counter,0.21059424575692456,1,0.7892885062688456,1,0,1,0
38,12,6,s6_i33,0,feature_2G,Counter,0.08051160372856576,0,0.7740709576400013,1,1,0,0
38,12,6,s6_i34,0,feature_2G,Counter,0.19416098243793548,1,0.6499194695745879,1,1,0,1
38,12,6,s6_i35,0,feature_2G,Counter,0.2809723815950214,1,0.6730755881097101,1,1,0,1
38,12,6,s6_i36,0,feature_2G,Counter,0.10859633026089316,0,0.7412191815568914,1,1,1,0
38,12,6,s6_i37,0,feature_2G,Counter,0.33782677416014273,0,0.662354906120422,1,1,1,0
38,12,6,s6_i38,0,feature_2G,Counter,0.4115433596716807,1,0.6742726066165382,1,1,1,1
38,12,6,s6_i39,0,feature_2G,Counter,0.31729069179241254,1,0.6692610775872713,1,0,1,0
38,12,7,s7_i0,0,feature_2G,Calib,0.466496642410214,0,0.6128573998701494,1,1,0,0
38,12,7,s7_i1,0,feature_2G,Calib,0.191091947372681,0,0.7736182146296723,1,1,1,0
38,12,7,s7_i2,0,feature_2G,Calib,0.24676414451813478,1,0.6091528506014515,1,1,0,1
38,12,7,s7_i3,0,feature_2G,Calib,0.4682389781993896,0,0.6723319535193617,1,1,0,0
38,12,7,s7_i4,0,feature_2G,Calib,0.10248882002760525,0,0.7122903022884838,1,1,0,0
38,12,7,s7_i5,0,feature_2G,Calib,0.1927829310252912,0,0.7925575788746693,1,1,0,0
38,12,7,s7_i6,0,feature_2G,Calib,0.5463172054120768,1,0.5351024463062852,1,1,1,1
38,12,7,s7_i7,0,feature_2G,Calib,0.41650041570207064,1,0.703125717928696,1,0,1,0
38,12,7,s7_i8,0,feature_2G,Calib,0.11588638555064099,1,0.6653109222237236,1,1,0,1
38,12,7,s7_i9,0,feature_2G,Calib,0.605237570335288,0,0.6706128958463003,1,0,1,1
38,12,7,s7_i10,0,feature_2G,Calib,0.06164687120488378,1,0.7213039082097149,1,1,0,1
38,12,7,s7_i11,0,feature_2G,Calib,0.35277270401622296,1,0.6399448315946924,1,1,0,1
38,12,7,s7_i12,0,feature_2G,Calib,0.09509818928659008,0,0.8139071169393349,1,1,0,0
38,12,7,s7_i13,0,feature_2G,Calib,0.33158780812036753,0,0.649316702322705,1,1,1,0
38,12,7,s7_i14,0,feature_2G,Calib,0.1180410873068523,0,0.6158124182306228,1,1,1,0
38,12,7,s7_i15,0,feature_2G,Calib,0.3584885776820983,0,0.7514090046395097,1,1,0,0
38,12,7,s7_i16,0,feature_2G,Calib,0.07744226945341937,0,0.7428694323916826,1,0,1,1
38,12,7,s7_i17,0,feature_2G,Calib,0.41854758702714884,1,0.689589589395312,1,1,0,1
38,12,7,s7_i18,0,feature_2G,Calib,0.5836154754746637,1,0.617110680488183,1,1,0,1
38,12,7,s7_i19,0,feature_2G,Calib,0.1164832708292051,0,0.6547621572336849,1,1,1,0
38,12,7,s7_i20,0,feature_2G,Calib,0.33122949140377617,0,0.6619668375686342,1,1,1,0
38,12,7,s7_i21,0,feature_2G,Calib,0.35813841711841077,1,0.6467654255004514,1,0,1,0
38,12,7,s7_i22,0,feature_2G,Calib,0.5938466969723788,0,0.6711526986786892,1,1,1,0
